Tweet,id,date,source,likes,retweets,sentiment
The Yankees would be surprised if Stephen Strasburg didn't re-sign with the Washington Nationals https://t.co/KRedFvRJVH https://t.co/EOOojmn9H8,1203363565362667520,2019-12-07 17:20:06,SocialFlow,11,1,0.1
"All things being equal, Rendon is the better investment than Strasburg, but Strasburg will likely take less $$$ to stay in Washington. Rendon wants full value. #MLB #Nationals",1203362369977671680,2019-12-07 17:15:21,Twitter Web App,1,0,0.14722222222222223
How to watch: Nationals Talk Livestream from the Winter Meetings https://t.co/8wFYYMdRra,1203361429266599937,2019-12-07 17:11:36,Twitter Web Client,0,0,0.0
A breathtaking rainbow appears over Nationals Park during a Major League Baseball game in Washington. https://t.co/Vu0QAcpc5y,1203360422159671296,2019-12-07 17:07:36,SocialOomph,0,0,0.22083333333333333
"With their prized free agents looming, the Nationals also need to figure out what they're doing at second base. https://t.co/fauUFQ29L3",1203355743686201345,2019-12-07 16:49:01,Buffer,9,3,-0.13333333333333333
"@wtf1official no . . . our Washington Nationals (a perpetual losing team) won the World Series instead of our ""Mercedes""=LA Dogers,NY Yankees. Last year the ""Mercedes""of NHL (Tampa Bay Lightening with best record, best Goalie (Vezina) best Def. (Hedman) and MVP (Kuch.) lost in first round! NO",1203353322037665798,2019-12-07 16:39:23,Twitter Web App,0,0,0.5083333333333333
@OneBrightBlue1 https://t.co/aSR0g8lnxv,1203352884299087878,2019-12-07 16:37:39,Twitter for iPhone,0,0,0.0
"@SportsRadioWIP I'm leaning towards neither. Look what last year's big steal from Washington did for us. Plus, I want the Nationals to hold onto both, just like I wanted to see them hold on to Harper last year. DC native, Phillies fan since moving here in 86.",1203352373835509762,2019-12-07 16:35:37,Twitter Web App,0,0,0.0
"@DawnBar1976 @V_Mulholland @chrislhayes This is about Kav’s mortgage, credit card debts, Washington Nationals’ season tickets and country club membership all being paid off at the same time. I don’t remember what the mortgage was but the other items are all worth about a million dollars.",1203351838025756673,2019-12-07 16:33:30,Twitter for iPhone,0,0,0.05833333333333333
#MemorableDecadeMoments The Washington Nationals finally winning the World Series https://t.co/5LV5htxazm,1203350440177520642,2019-12-07 16:27:56,Twitter for iPhone,0,0,0.5
"この記事書いた人凄い。最初はふざけてるけど、最後はまともに検証してるし、とても読みやすい。
https://t.co/N97C4ZoNK3",1203348801735409664,2019-12-07 16:21:26,Twitter for iPhone,0,0,0.0
"Sports Illustrated, Lindy's Washington Nationals World Series Champions New https://t.co/VByg9ZMsvD",1203346331051479041,2019-12-07 16:11:37,dlvr.it,0,0,0.13636363636363635
"The Washington Nationals have signed INF Howie Kendrick to a 1yr/$6.25m contract extension.  Thoughts??
#mlb #washingtonnationals #howiekendrick #extension https://t.co/fislcLc00A",1203344115980632064,2019-12-07 16:02:48,Twitter for iPhone,0,0,0.0
Posing with Dustin and all his Washington Nationals World Series Champ gear @kendel07 got him for Xmas. Dustin is such a sweetheart. You just want to hug him and never let go. https://t.co/M9rry70dog,1203342888651968512,2019-12-07 15:57:56,Twitter for iPhone,30,0,0.0
I belonged in the Washington Nationals on a great question about racial injustice.,1203340750957793280,2019-12-07 15:49:26,donaryclintrump,0,0,0.8
Washington Nationals Rumors: Nats bring Howie Kendrick back on 1-year/$6.5M deal - Federal Baseball https://t.co/gNcS1UJTNf,1203338767609651203,2019-12-07 15:41:33,dlvr.it,0,0,0.0
Need a pick-me-up this morning? Try reliving Howie Kendrick's best moments from the 2019 season. https://t.co/mHBHr4yv3Y,1203335901948104705,2019-12-07 15:30:10,Buffer,58,7,1.0
"Washington Nationals can only afford Stephen Strasburg or Anthony Rendon, team owner says https://t.co/ond33UVS1g #FoxNews/ Invest in these two guys, &amp; the Team Chemistry they bring, plus their great talent, can win you back to back World Series! Fans want that!",1203335822637981697,2019-12-07 15:29:51,Twitter Web Client,0,0,0.32
‘Fight to the Finish: How the Washington Nationals Rallied to Become 2019 World Series Champions’ is available on Amazon https://t.co/7EnZDQDKTp,1203333966255853568,2019-12-07 15:22:29,Twitter for iPhone,3,0,0.4
@MENTAL_VACATION @ericlettuce Washington Nationals. Number one team in world baseball history. Amen. https://t.co/KVzBVtDdLd,1203329038774947841,2019-12-07 15:02:54,Twitter for Android,2,0,0.0
"The Nats say they can't afford both Strasburg and Rendon, but Scott Boras begs to differ. https://t.co/Eu1TU8SJpK",1203328413760675840,2019-12-07 15:00:25,Buffer,3,0,0.0
"Wayne Huizenga LIKES this! 

In fact he LIKES anything that has to do with dismantling a championship ball club. https://t.co/lQyyUpqLf8",1203324701705199616,2019-12-07 14:45:40,Facebook,0,0,0.0
lmao yo the Washington Nationals are World Series champions,1203324230454202368,2019-12-07 14:43:47,Twitter for iPhone,1,1,0.6
@AndrewLBaker I dunno. The guys from the Washington Nationals could all be potential Hall-of-Famers.........,1203323547923312642,2019-12-07 14:41:05,Twitter for iPhone,1,0,0.0
Wire Taps: #Nationals bring Howie Kendrick back; Phillies interested in Anthony Rendon + more #Nats links... https://t.co/fh3cXiOg1e,1203320784309145600,2019-12-07 14:30:06,Vox Media,1,0,0.25
The Nationals Talk crew will be live streaming throughout next week with coverage of the Winter Meetings in San Diego. https://t.co/5KQla5jAO1,1203320760925851649,2019-12-07 14:30:00,Buffer,4,0,0.06818181818181818
@GinaMariani75 Last year a player for the Washington Nationals rented it for spring training. It’s just a great location with yard etc.,1203319276565913600,2019-12-07 14:24:06,Twitter for iPhone,1,0,0.4
@Thomas1774Paine @DJT_Washington 6) I can not believe that our government learned absolutely nothing from 9/11 &amp; continually put us at risk to provide aviation training for foreign nationals. I am outraged!,1203316292381483011,2019-12-07 14:12:15,Twitter for iPhone,0,0,-0.27499999999999997
"@Thomas1774Paine @DJT_Washington 5) We’ve made over a dozen trips to visit our son in PA in the last few years, we drive the 900+ miles because I won’t get on a plane. At our age, I’m not sure how many more trips we can handle driving. But as long as Saudi nationals can come here for aviation training, right?...",1203316050022014976,2019-12-07 14:11:17,Twitter for iPhone,0,0,0.11224489795918367
"""What was the biggest difference between 2018 to ‘19?
Not having Howie Kendrick."" - #Nationals’ hitting coach Kevin Long on Kendrick (who reportedly signed a 1-year/$6.25M deal to return to the #Nats in 2020): https://t.co/cRzCI0mOl7",1203314698650820608,2019-12-07 14:05:55,Vox Media,8,1,-0.05
Feeling a bit presidential today... https://t.co/4UFklglDij,1203313250311528448,2019-12-07 14:00:10,Buffer,3,0,0.0
"@Dangchick1 Tell him to try Chick Fil A or Fox News... or Breitbart, InfoWars, Trump Hotels or the Washington Nationals...",1203309187146690561,2019-12-07 13:44:01,Twitter for Android,13,0,0.0
Could the Phillies swoop in and sign another Nationals star? https://t.co/xGRFrVdxiJ,1203305698488176640,2019-12-07 13:30:09,Buffer,3,0,0.0
"@mhtrackfield1 Cycling headed to Washington to Cyclocross nationals next weekend, too!",1203304885720104960,2019-12-07 13:26:55,Twitter for iPhone,0,0,0.0
"Thank you Washington, DC! We are #SOLDOUT today!✨
Book now to join us tomorrow  &gt;&gt;&gt;
https://t.co/7BB5t5xj9o
#EnchantChristmas #Enchant #Christmas #Xmas #holidays #friends #Nationals #DC #Washington #DCFamily #VisitDC #NationalsPark #WashingtonDC #ThingstodoinDC #DCevents https://t.co/pIZXljHezV",1203303192232116224,2019-12-07 13:20:11,Hootsuite Inc.,1,1,0.0
Baby Sharkについての関連動画。そんなに難しい英語ではないですよ。 #yando #飯窪春菜 #横山玲奈 #牧野真莉愛 How ‘Baby Shark’ became the Washington Nationals’ unofficial anthem https://t.co/Rwirk2aaYO,1203301311359250432,2019-12-07 13:12:43,Twitter Web Client,0,0,0.0
Washington Nationals Fans 2019 World Series Champions  https://t.co/eyCJfT80JH,1203298843082788865,2019-12-07 13:02:55,Twitter for iPhone,0,0,0.0
Washington Nationals Fans  https://t.co/ypVX5urO4k,1203297513845010435,2019-12-07 12:57:38,Twitter for iPhone,0,0,0.0
Washington Nationals Premier Pitcher Stephen Strasburg Wins October 2019 Hickok Belt(R) Award https://t.co/tZ8zW0NxPd,1203277869977341952,2019-12-07 11:39:34,Twitter Web Client,1,0,0.3
"@MLB The Washington Nationals park was very fun, good vibes and lot of activities for kids and adults.",1203270188243787779,2019-12-07 11:09:03,Twitter for Android,0,0,0.5449999999999999
Washington Nationals Vs Houston Astros Highlights – World Series game 1 – 10/22/19 https://t.co/3PEaUzxLdt,1203269613989052416,2019-12-07 11:06:46,WordPress.com,0,0,-0.4
"Nationals are holding a Racing Presidents tryout, and you have to apply by next week https://t.co/inmkxTZh1Y",1203268156954939392,2019-12-07 11:00:58,Facebook,0,0,0.0
"Washington Nationals can only afford Stephen Strasburg or Anthony Rendon, team owner says https://t.co/8JLA81dwIH https://t.co/x8J5SYS3F3",1203250355955535873,2019-12-07 09:50:14,WordPress.com,0,0,0.0
"Washington Nationals can only afford Stephen Strasburg or Anthony Rendon, team owner says
Washington Nationals managing principal owner Mark Lerner may have put a damper on fans’ hopes that the team will be able to bring back two key pieces of their World Series team.
…",1203225691157942273,2019-12-07 08:12:14,IFTTT,0,0,0.125
Washington Nationals' Mike Rizzo reveals how he's been celebrating World Series win - Fox News https://t.co/xw1DsUs2TL,1203223461600079872,2019-12-07 08:03:22,IFTTT,0,0,0.8
Should Washington Nationals’ World Series title affect the evaluation of the Adam Eaton trade? - Federal Baseball https://t.co/whwau0ghw6,1203223444722200576,2019-12-07 08:03:18,IFTTT,0,0,0.0
Washington Nationals News: World Series movie premiere; Anthony Rendon and Stephen Strasburg rumors + more Na… - Federal Baseball https://t.co/rovIjHSHOF,1203223429924708352,2019-12-07 08:03:15,IFTTT,0,0,0.5
Voicing the Nationals World Series documentary is a highlight of Craig Melvin's life - https://t.co/nVHRniGoOu https://t.co/Tovf6oZYer,1203223428540579841,2019-12-07 08:03:14,IFTTT,0,0,0.0
"#DMVnetwork shared post | Despite what Mark Lerner says, the Washington Nationals can “afford” both Stephen Strasburg and... https://t.co/CPWp00wxzh",1203222949765025793,2019-12-07 08:01:20,IFTTT,0,0,0.0
#DMVnetwork shared post | Washington Nationals Rumors: Nats bringing Howie Kendrick back on 1-year/$6.25M deal…... https://t.co/Iy4g0HD42V,1203222934153814016,2019-12-07 08:01:16,IFTTT,0,0,0.0
"The ""world's largest Christmas light maze"" is installed on the field at Nationals Park this season. Disclaimer: similarly-sized mazes from the same company are also up in Seattle and St. Petersburg, Florida. https://t.co/dyVPqnj0XP",1203210188150456326,2019-12-07 07:10:38,True Anthem,4,3,0.13333333333333333
"@JohnKincade Houston Astros better than Washington Nationals on paper (stats) and according to the eye test.  Newsflash, the WS 🏆 is in DC.  Need to stop using EYE TEST as a criteria.  Very irrelevant!",1203206632760586240,2019-12-07 06:56:30,Twitter for iPhone,3,0,-0.07500000000000001
"@MLB Probably, Minute Made Park! Holds a very special memory for me! I got to see my Washington Nationals almost mercy rule the Houston @astros in the 2019 World Series. I also had the pleasure of meeting David Ortiz aka Big Papi only 5 minutes after I got into the stadium that night! https://t.co/lIv6GC9Wmu",1203201982531420160,2019-12-07 06:38:01,Twitter for iPhone,9,0,0.15476190476190477
"Washington Nationals can only afford Stephen Strasburg or Anthony Rendon, team owner says https://t.co/71vnPGRDld https://t.co/ydc91nRhrD",1203197246554202112,2019-12-07 06:19:12,WordPress.com,0,0,0.0
@berniewilson @jeffdotseth @jparis_sports @DavePalet Our boy from the Washington Nationals will be in attendance.,1203190497218424834,2019-12-07 05:52:23,Twitter for iPhone,1,0,0.0
@susanslusser wanted you to know Kyle Finnegan was added to the 40 man roster and offered a big league contract with the Washington Nationals.  He flew to DC yesterday and passed his physical,1203181853940867072,2019-12-07 05:18:02,Twitter for iPhone,1,0,0.0
"@MLB 17 ballparks - my favs in order
Busch stadium
San Fran
Wrigley
PNC Park
Camden
Rockies stadium
Petco Park
Fenway
Citi field
Minute maid park
Chase field. (dbacks)
LA dodgers
Milwaukee
Washington nationals Park
Citizens bank (Phillies) 
Yankees stadium
White Sox",1203174675016232961,2019-12-07 04:49:31,Twitter for Android,0,0,0.0
BREAKING: Washington Nationals World Series Champion T-Shirt Already Relegated To Bedtime Shirt Status,1203166990313119745,2019-12-07 04:18:58,Twitter Web App,2,0,0.0
"MY TIME HAS COME
...
Applications to be a racing president at home Nationals games are now open. Here's what you need to know if you're interested in suiting up.  https://t.co/BsQBiu5mol",1203166453819695105,2019-12-07 04:16:50,Twitter Web App,2,0,0.125
Did they ask the Washington Nationals if they could sell parts of their stadium? https://t.co/w2ZZmiUjCt,1203164506366644224,2019-12-07 04:09:06,Tweetbot for iΟS,0,0,0.0
"Didi Gregarious, Josh Donaldson, and Stephen Strasburg sign with the Philadelphia Phillies. 
Gerrit Cole signs with the New York Yankees. 
Anthony Rendon resigns with the Washington Nationals. 

#RFM #FoxyPicksEM",1203164461424631809,2019-12-07 04:08:55,Twitter for iPhone,2,0,0.13636363636363635
"Howie Kendrick will stay in Washington for one more year, agreeing with the Nationals on a $6.25 million contract. https://t.co/KY1b97pNxc",1203162725767143424,2019-12-07 04:02:02,SocialNewsDesk,1,0,0.5
"@MLB Washington Nationals. Use metro to get there, No to $50.00 parking. I am a Yankees fan at heart.",1203158691412922368,2019-12-07 03:46:00,Twitter Web App,0,0,0.0
All in All this was the BEST family outing 10/10 recommend to check out Enchant at Nationals Stadium in Washington DC https://t.co/MWHkwa4EJO,1203157289890390016,2019-12-07 03:40:26,Twitter for iPhone,81,0,1.0
Howie Kendrick’s 6 best moments of the 2019 season https://t.co/m1o9yLrfuk - @NBCSWashington https://t.co/2YaL4LqPZ0,1203155707949805568,2019-12-07 03:34:08,dlvr.it,0,0,1.0
Scott Boras doesn’t buy Mark Lerner can’t afford both Stephen Strasburg and Anthony Rendon https://t.co/hvvnTQqajx - @NBCSWashington https://t.co/ZQbu1x4yRp,1203155696314806277,2019-12-07 03:34:06,dlvr.it,0,0,0.0
How to watch: Nationals Talk Livestream from the Winter Meetings https://t.co/znVTj40HtW - @NBCSWashington,1203155689415143424,2019-12-07 03:34:04,dlvr.it,0,0,0.0
Report: Phillies plan to 'strongly pursue' Anthony Rendon https://t.co/p5hMArRw1N - @NBCSWashington https://t.co/B1PzaL7EK8,1203155686068080640,2019-12-07 03:34:03,dlvr.it,0,0,0.4333333333333333
"The Nationals brought back Howie Kendrick, who proved time and time again he could come through in big moments. https://t.co/mHBHr4yv3Y",1203152655008309248,2019-12-07 03:22:01,Buffer,36,1,0.0
"Washington Whisper

Increased chatter within national security establishment suggests video purportedly filmed by Saudi nationals of the Pensacola terrorist attack was intercepted by National Technical Means in transmission to supposed senior Saudi Intelligence with links to MbS.",1203148644385312771,2019-12-07 03:06:04,Twitter Web App,0,1,0.0
@michaelholderby @kent_swanson Yeah we have a crop in the minor leagues that are coming up. Did you see what the Washington Nationals did?,1203145887729553408,2019-12-07 02:55:07,Twitter for Android,0,0,-0.05
What will the Washington Nationals do with free agency? https://t.co/3C6c9HKeQ1,1203143392223473664,2019-12-07 02:45:12,Twitter Web App,0,0,0.4
"Why do we continue to train Saudi Nationals at NAS Pensacola? The #SaudiKing murdered a Washington Post reporter! God rest his soul. Let's walk away from Saudi Arabia. 
 TCPalm: Trump: King Salman said Saudi people 'greatly angered' by Pensacola attack

https://t.co/x97EqoIIHE",1203139602095230977,2019-12-07 02:30:09,Twitter for Android,1,0,-0.75
@NombreEsAva 2019 Washington Nationals World Series DVD,1203129272656957442,2019-12-07 01:49:06,Twitter for Android,0,0,0.0
"Washington @Nationals y @HowieKendrick llegan a un acuerdo de 1 temporada por el valor de 6.25 millones de dólares, con una opción mutua para 2021. 

#MLB",1203127337006571520,2019-12-07 01:41:24,Twitter for Android,0,0,0.0
"Check out 1955 Topps #124 Harmon Killebrew RC PSA 5 HOF Washington Nationals #toppscards #baseballcards #antique #collectibles
https://t.co/tRvaXtJjmT",1203122728326385664,2019-12-07 01:23:06,ebaytoppscards,0,0,0.0
"Major League News: Jesse Dougherty of the Washington Post reports that the #Nationals are closing in on re-signing infielder Howie Kendrick. Kendrick is expected to sign a 1-year, $6.25 million contract with a mutual option for 2021. https://t.co/XDltFY4k5Y",1203122660890136577,2019-12-07 01:22:49,Twitter Web App,4,1,-0.018750000000000003
"@DanRather Trying to recall which Presidents had foreign nationals attacking &amp; killing Americans in a US State. Washington, British; Monroe, British; FDR, Japan; GWB, Saudis, and today, Trump, Saudi.
Did I miss any?
Is it still a good idea to sell US weapons to Saudis?",1203122218319982594,2019-12-07 01:21:04,Twitter for Android,0,0,0.14375
Washington Nationals Fans Juan Soto  https://t.co/fUnwK4736r,1203119412796104706,2019-12-07 01:09:55,Twitter for iPhone,0,0,0.0
@TrashBanginSZN The CONCEPT of the Washington Nationals,1203119058733932544,2019-12-07 01:08:31,Twitter for iPhone,1,0,0.0
I am going to say this again. I Don't Expect Steven Strasburg To Leave Washington D.C. AND the Washington Nationals. ⚾️⚾️⚾️,1203118045205532672,2019-12-07 01:04:29,Facebook,0,0,0.0
"Local boys in the pros getting it done at theYARD!!!  ISAIAH KINER-FALEFA (TEXAS RANGERS), KJ HARRISON (WASHINGTON NATIONALS), CHRISTIAN DONAHUE (CHICAGO CUBS), and SHANE SASAKI (TAMPA BAY RAYS).… https://t.co/OA5ULThNJ8",1203117383386185728,2019-12-07 01:01:51,Instagram,0,0,0.0
@medwick Our Washington Nationals baseball ⚾️ team winning the World Series 😊👍🏼 https://t.co/DQ1stNcNMr,1203117241262313479,2019-12-07 01:01:17,Twitter for iPhone,0,0,0.5
"Saw someone at work wearing a Houston Astros hoodie and a Washington Nationals dad hat.

Whose mans!? 🤦🏽‍♂️",1203109808015962115,2019-12-07 00:31:45,Twitter for iPhone,1,0,0.0
"Scott Boras says the World Series created a ""revenue festival"" in D.C. https://t.co/Eu1TU8SJpK",1203107357854699522,2019-12-07 00:22:01,Buffer,8,5,0.0
"@DerekSobczyk $92 at PNC, Hershey Park $117 and Washington Nationals in DD $70",1203104438883360769,2019-12-07 00:10:25,Twitter for iPad,1,0,0.0
"Say it ain't son. @RealMattCarey Report: Phillies plan to 'strongly pursue' Anthony Rendon

https://t.co/oiSCDJV8Y8 https://t.co/yudtDLbYDd",1203103573636042752,2019-12-07 00:06:59,Twitter for Android,0,0,0.4333333333333333
Thinking about a career shift... https://t.co/FpNtHP890L,1203100113218002944,2019-12-06 23:53:14,Twitter Web App,1,0,0.0
GREAT XMAS GIFT IDEA ! Washington Nationals Houston Astros 2019 World Series Rawlings baseball jewelry. Cufflinks Earrings Pendants MLB #altuve #springer #verlander #rendon #zimmerman #scherzer #soto https://t.co/8z6ZEtD0hI,1203099270968037376,2019-12-06 23:49:53,Zoho Social,0,0,0.8
"@SenateGOP @HouseGOP @POTUS @realDonaldTrump  @HouseDemocrats @SenateDems @TheDemocrats @GOP
Majority of 911 terrorists were Saudi Nationals, they kill a Washington Post Reporter, now they attack a military base &amp; still trump does nothing to his cohorts?
https://t.co/LEY6QXclM0",1203096835839143937,2019-12-06 23:40:12,Twitter Web App,1,1,-0.45
GREAT XMAS GIFT IDEA! Washington Nationals game used baseball jewelry Pendants Cufflinks Earrings Rings #scherzer #nationals                                                                                 #mlb #eaton #soto #turner #strasburg https://t.co/wxCvMscfGv #etsy,1203096833280446465,2019-12-06 23:40:12,Zoho Social,0,0,0.2
Boom goes the dynamite 🧨 https://t.co/9lCQcxNNn1,1203094485070168065,2019-12-06 23:30:52,Facebook,0,0,0.0
"The Washington Nationals will be hosting “Nats Night” at the ballpark December, 10th. The Nationals World Series Documentary will be shown, prize giveaway, and 20% off at the Team Store. 

Tickets from $14.99 for kids to $33.99 for adults. https://t.co/ELvPd1YK2o",1203094031682670592,2019-12-06 23:29:04,Twitter for iPhone,0,0,0.0
"@RepMattGaetz @DeptofDefense @StateDept @DHSgov Rep Gaetz , you are one in Washington I believe has Common Sense, there no way to properly vet the foreign nationals, especially from Middle East, remember 911, No, we need to put a end to allowing them on our Military bases &amp; training them in use of our planes !!",1203092318984781824,2019-12-06 23:22:15,Twitter for iPhone,0,0,-0.08750000000000001
"@TheNatsFanatic @Sara_Spills I think I found a good job for you.

https://t.co/uAnzbwlmlw",1203089662778204161,2019-12-06 23:11:42,Twitter Web App,2,0,0.7
"HÉROE DE LA SERIE MUNDIAL SE QUEDA !!

Washington Nationals y Howie Kendrick llegan a un acuerdo de 1 temporada por el valor de 6.25 millones de dólares, con una opción mutua para 2021. 

#MLB en Washington D.C. https://t.co/n8mipV6te4",1203089303712096258,2019-12-06 23:10:16,Instagram,0,0,0.0
Breaking news via Bloomberg: @kyledcheney &amp; @AndrewDesiderio to the Washington Nationals https://t.co/2xTifjVQrZ,1203086255266902019,2019-12-06 22:58:10,Twitter for iPhone,1,0,0.0
Two Russian nationals charged in hacking schemes that officials say caused tens of millions in damages - The Washington Post https://t.co/erqF5nH3vs,1203081683223928842,2019-12-06 22:40:00,Twitter for iPad,0,0,0.0
"Yesterday, Mark Lerner said that the #Nationals ""can't afford"" to re-sign both Anthony Rendon and Stephen Strasburg. Well, er, that's just not true at all..... https://t.co/3WodMBieth",1203080811765026819,2019-12-06 22:36:32,Twitter Web App,0,0,-0.175
"Here's how to try out to be a @Nationals Racing President!
https://t.co/4UFklglDij",1203079175676018690,2019-12-06 22:30:02,Buffer,3,1,0.0
"Report: The #Phillies are planning 'strongly pursue' Anthony Rendon

DETAILS: https://t.co/xGRFrVdxiJ https://t.co/Fgg75iRZEV",1203075953351626752,2019-12-06 22:17:14,Buffer,15,6,0.4333333333333333
Yankees would be surprised if free agent Stephen Strasburg left the Washington Nationals - Major League Baseball News - https://t.co/AbECcJd2Tg https://t.co/uY7OVMUogP,1203069561400000512,2019-12-06 21:51:50,MLBNewsNow,1,0,0.140625
The Yankees would be surprised if Stephen Strasburg didn't re-sign with the Washington Nationals https://t.co/PR0VO7Rw4Y https://t.co/GR8nzIGAD3,1203069129026093056,2019-12-06 21:50:06,SocialFlow,10,1,0.1
Just Remember Washington nationals were also between +4000-+7500 during the season . Anything is possible in sports and football is no different https://t.co/cl4K5jSW0l,1203068286109286401,2019-12-06 21:46:45,Twitter for iPhone,0,0,0.0
"Every holiday season is special…

…but this is our first one as WORLD CHAMPS.

Happy holidays from your World Series champion Washington Nationals! https://t.co/c673cXf022",1203066584106815490,2019-12-06 21:40:00,Twitter Media Studio,1230,174,0.4690476190476191
Yankees would be surprised if free agent Stephen Strasburg left the Washington Nationals https://t.co/YudhTXWx7o https://t.co/3SNy79eKzq,1203064077993443328,2019-12-06 21:30:02,dlvr.it,0,0,0.16666666666666666
How to try out to be a Washington Nationals' Racing President https://t.co/Lyj3FamvmV - @NBCSWashington https://t.co/K8PRVsFFOm,1203063213551583232,2019-12-06 21:26:36,dlvr.it,1,1,0.0
Nationals re-sign Howie Kendrick to one-year deal https://t.co/JGnms1Be5K - @NBCSWashington https://t.co/GCRL0u0NO9,1203063204391219200,2019-12-06 21:26:34,dlvr.it,0,0,0.0
Bryce Harper game used baseball cufflinks ( hit by Bryce ! ) Washington Nationals Phillies MLB FATHER DAD #xmas gift pendant earrings available #etsy https://t.co/jVXG0bNzgY,1203060882407743488,2019-12-06 21:17:20,Zoho Social,0,0,0.0
The Nationals have a lot of positions open! Including a corporate sponsorship internship! https://t.co/in3i2bULLM,1203058335970254849,2019-12-06 21:07:13,Twitter for iPhone,0,0,0.0
Washington Nationals Can't Afford Both Rendon And Strasburg - Major League Baseball News - https://t.co/3i9BuPOdzA https://t.co/JA8gX44fvO,1203058140322775041,2019-12-06 21:06:27,MLBNewsNow,1,0,0.0625
"One assumes the incumbents have been impeached.
https://t.co/BgUVDilxAG",1203057782926303234,2019-12-06 21:05:01,Twitter Web App,2,0,0.0
